4088	@LupeFiasco You and @TalibKweli should name a group called MOB - Moaning old bitches	OFF	TIN	OTH
4089	@LupeFiasco shut the fuck up you cry baby	OFF	TIN	OTH
4090	@LupeFiasco uh oh its 9/11 what you gonna preach and cry about today faggot.	OFF	TIN	OTH
4091	@Lurk_God fag	OFF	TIN	OTH
4092	@Lvl_7_Eevee @UnicornCowboy @hisorraya I just wanted brownies man	2	TIN	OTH
4093	@Lvl_7_Eevee @UnicornCowboy @hisorraya I'll trade you one car drift for brownies.	2	TIN	OTH
4094	@Lvl_7_Eevee fake niggah! They fake!	OFF	TIN	OTH
4095	@LymManny_ shit gettin money fuckin hoes uk how dat go lmaooooo	OFF	TIN	OTH
4096	@LynkinTheDog doesn't wife these bitches http://t.co/TVRCzo99oe	OFF	TIN	OTH
4097	@MAGNEDETH But seriously	2	TIN	OTH
4098	@MANIAC3X @elchavaloko he seems like a weak faggot so probably yea	OFF	TIN	OTH
4099	@MANIAC3X I almost have enough rank to buy some stuff from the purple bitch. What should I buy from the exotic guy?	OFF	TIN	OTH
4100	@MANIAC3X buck beaners ; security staed pushing him ; that jetsgreen faggot around	OFF	TIN	OTH
4101	@MARCO_naw_POLO Slutty ass dykes	OFF	TIN	OTH
4102	@MC_JayTee lol I already made it. I'm waiting on my brownies to finish 128526;	2	TIN	OTH
4103	@MFoani_24 nigga yes you do! Take me on a ride in that bitch pleaseee	OFF	TIN	OTH
4104	@MIKEB_IN_THE_D free world bitch	OFF	TIN	OTH
4106	@MIKEB_IN_THE_D rams are for fags	OFF	TIN	OTH
4107	@MIKEB_IN_THE_D you don't want to battle	OFF	TIN	OTH
4108	@MIKEB_IN_THE_D you're still a free world bitch 	OFF	TIN	OTH
4109	@MIKEYMIKEROWAVE @SNEAKERLUKE @wojtata @JoeCushKush yeah I like them too but Im not annoying ass bitch about it. Suppo them but dont bitch	OFF	TIN	OTH
4110	@MLG_POLLUTE I'm gonna tell my friend not to buy your scuf now dumb chink frail pussy	OFF	TIN	OTH
4111	@MOLLYx__ use coconut oil faggot	OFF	TIN	OTH
4112	@MONiiEROZAY this shit sorry than a hoe	OFF	TIN	OTH
4113	@MSoltan18 @Jordan23Junkies it's supposed to be grey with speckled blue midsole and the soles are more yellow than icy so pass	2	TIN	OTH
4114	@MSoltan18 @KoredeB9 I don't suck tho	2	TIN	OTH
4115	@MSoltan18 @KoredeB9 the witches took them hoe	OFF	TIN	OTH
4116	@MSoltan18 @Matt_Simonson @KoredeB9 nvm thought we were talking fifa sorry matt you're not trash at zombies	OFF	TIN	OTH
4117	@MTBornnard it's got good mojo for sure. Paybacks a bitch	OFF	TIN	OTH
4118	@M_A_Larson @SteveStreza You're saying zebras are goth?	2	TIN	OTH
4119	@M_Carbonaro Nice pussy.	OFF	TIN	OTH
4120	@M_RagingBabe I'm not trying to be critical but Jr. literally looks like he just ate a pot brownie	2	TIN	OTH
4121	@M_Talleywacker miss you ya fucker	OFF	TIN	OTH
4122	@M_Talleywacker yes. Touch my bitch? Get ya shit knocked	OFF	TIN	OTH
4123	@MacMiller lucky as bitch ft. Juicy J	OFF	TIN	OTH
4124	@Machell1123 i hope you get better soon! colds are for the birds	2	TIN	OTH
4125	@MackWop u aint bout it wop	OFF	TIN	OTH
4126	@MadameCrystalB stop calling her a bitch *crystal voice*	OFF	TIN	OTH
4127	@MadameCrystalB yes bitch. 128528;128514;	OFF	TIN	OTH
4128	@MadameCurry_ what kind of hoe are you dressing up as?	OFF	TIN	OTH
4129	@MaddSlander 128514; welcome back b.. without your daily rants my TL was trash af	2	TIN	OTH
4130	@MadeMyselfHER eeeeeeeee you got the hoes	OFF	TIN	OTH
4132	@MahNameIsJared be my guest. I want to be a bird I think	2	TIN	OTH
4133	@Mahdyymahd @SoftestMuffin @_tee13 @TorahBlaze like the cure time when u shut da fuck up from gettin in other folks bizness like a lil bitch	OFF	TIN	OTH
4134	@MakEitSndGoOd @Fewjr we block us then and see what happens. You think we on ya high yellow ass now. Just watch	OFF	TIN	OTH
4135	@MakeAnothaHov T.o. was a faggot crybaby	0	TIN	OTH
4136	@MakeSamProud : stfu hoe 128514;128514;128514;	OFF	TIN	OTH
4137	@Mal_DaGladiator bitch fuck you get out my mentions malzeno!	OFF	TIN	OTH
4138	@ManBearDrgn would be funnier if America and not pussy Canada.	OFF	TIN	OTH
4139	@Mana_Lynn I smiled first and then you mugged . So of course ima mugg back. Can't bitch out lol	OFF	TIN	OTH
4140	@MannyPacquiao thank you for proving my bitch ass wrong tonight.	OFF	TIN	OTH
4141	@MarcSesslerNFL ya 5 games are you a retard?	OFF	TIN	OTH
4142	@MarcSx9 lmaooo dj8217;s stranger danger	OFF	TIN	OTH
4143	@Marcfoor4 @_Maniac_Mind_ Am not down with gay shit u better ask my bitch	OFF	TIN	OTH
4144	@Marcfoor4 bitch you can get to.	OFF	TIN	OTH
4145	@Marcfoor4 bring yo bitch ass whith em jump in want to and get yo ass beat up	OFF	TIN	OTH
4146	@Marco_SharkHoes hoe I'm at work til like 8	OFF	TIN	OTH
4147	@Marco_Spatula stop looking porn fag	OFF	TIN	OTH
4148	@Maria_DeAmor bitch I told you to hit me when you got back	OFF	TIN	OTH
4149	@Mariamyepii cuz bitches love cheesy	OFF	TIN	OTH
4150	@MarianCristinax you a fag b	0	TIN	OTH
4151	@MaricelaBela stop being bitchy bitch	OFF	TIN	OTH
4152	@MarieJoseGMH @DWB666 @seahopke @zenterrorist86 tegenwoordig weet je ook al niet wat voor vlees je eet	2	TIN	OTH
4153	@Marilyn_Munster Ha!!!! The shyt niggas tell hoes 2 ho wanna be more...	OFF	TIN	OTH
4154	@MarioOlvera94 follow me bitch lol u too good to follow back ha ha	OFF	TIN	OTH
4156	@MarkB_LifeStyle @SposCenter @Athletics Cant the Yankees make some last weeks moves??	2	TIN	OTH
