58318	@USER Bite your vicious tongue!!	OFF	TIN	IND
99197	@USER 😂 😂 😂 You are delusional URL	OFF	TIN	IND
85813	@USER KKK and ANTIFA both hate groups created by the Democrats	OFF	TIN	GRP
42594	"@USER @USER Daniels said her job does not reflect her character, really. She is a cheap, sleezy porn lap dancer. The is no high road"" to take in that type of job"""	OFF	TIN	IND
62926	@USER @USER @USER @USER Tweet is directed at him.  I can care less about whatever it is he is blathering about.	OFF	TIN	IND
35683	/63 More evidence Liberals only goal is to sabotage #NAFTA to make Trump the enemy and to get Trump Hate vote in Canada for election 2019.   URL	OFF	TIN	IND
84074	@USER @USER @USER Fk River you are a sick individual. Get a life or make the world a better place or end yours. No loss trash IMHO	OFF	TIN	IND
42883	@USER Gotta keep that gun control law to get those terrorists	OFF	TIN	GRP
43409	@USER @USER @USER @USER @USER @USER @USER @USER This sounds as relevant as the march in Mumbai by the woke snowflakes for Gun Control😂. Abortion in India is legal and only the woman's choice is required. Take your circus elsewhere. Instead take up the issue of oppression of Hindus in India. This is at least relevant.	OFF	TIN	OTH
84054	@USER @USER @USER Supporting an apartheid state which commits international war crimes. Shame on you.	OFF	TIN	OTH
67471	@USER Unfirtunately i have seen hispanics justifying shit from trump. I argued with two family members of mine who believes trump did helped PR a lot.   And i have a relative who he is a trump fan  &amp; agreeds that the majority of immigrants that come are bad.   It is upsetting	OFF	TIN	GRP
47552	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I havent checked it so i cant say anything.	OFF	TIN	OTH
76221	@USER #CrookedHillary are you drunk again?  Go back to bed granny.#TrumpTrain #MAGA #Deplorables #DregOfSociety	OFF	TIN	IND
90064	@USER @USER @USER The bigger problem is liberal gun control nuts that want open borders to try and ‘cleanse’ a society from established cultures. Then create a ruling class or a communist structure that has been proven to fail. England is now a Muslim breeding ground. Shameful	OFF	TIN	OTH
58600	@USER Shocking almost all liberals are crazy and insane since that Clinton witch lost they’ve become #unhinged #deranged  and a bunch of damn #crybabies stop acting like children and grow up	OFF	TIN	GRP
66104	@USER @USER I'm talking about someone from a historical background and heritage of Guns. She a Roman catholic... They are generally all for gun control. You do your research sir.	OFF	TIN	OTH
